recording,channel,epoch,second,theta_beta_ratio,alpha_peak,one_over_f,dfa_exponent,seizure,delta_absolute,delta_relative,theta_absolute,theta_relative,alpha_absolute,alpha_relative,beta_absolute,beta_relative,gamma_absolute,gamma_relative
1,BTEright SD,1,36,0.6109709134476405,,1.5205416743908486,1.0137638461444058,0,16.091892918251038,0.30634259573648204,10.870117558149738,0.20693525899290052,4.396065017611338,0.08368822582668345,10.697759978684983,0.20365407457560894,10.426975908373006,0.19849913752719134
1,BTEright SD,1,37,0.5041587717388634,,1.0602824384300387,0.9899978913544969,0,10.97127434315869,0.13212647653509926,9.247806389730297,0.11137084314328204,8.446990989118863,0.10172666563679106,23.758981850392736,0.28612816157598475,12.978798114908749,0.1563029791204336
1,BTEright SD,1,38,0.3125796923808765,,0.937644996638941,0.9461267140562282,0,10.364026796854686,0.1447971870057065,7.161763949627447,0.10005794989063964,12.356586373969176,0.17263549998604524,21.180178257486343,0.2959110673945944,11.52878614256681,0.16107019363754063
1,BTEright SD,1,39,0.5579725728601389,,0.5967542177962482,0.9484211351052666,0,4.4910382513918,0.11033572164536339,5.72000714371271,0.1405290003536682,4.3109630080429975,0.10591163732161105,12.832125183205628,0.31525934830188895,7.7277677719213465,0.18985561602787118
1,BTEright SD,1,40,0.8463252226073648,,1.4319507729065832,1.0085908892096493,0,4.32919038080116,0.12801827074920646,5.937900814231422,0.17558936596767002,3.446289609055778,0.10191005648742876,5.570646981220397,0.164729321365199,9.364181622337211,0.27690774320977335
1,BTEright SD,1,41,0.5562120071664937,,1.2673691880819868,0.9158075846541419,0,2.889434690339455,0.11952703682291005,4.051025328595757,0.16757847313196098,3.049181128433737,0.12613525622730185,7.185986326984288,0.2972621790643318,3.8890008910213028,0.16087601988706762
1,BTEright SD,1,42,0.6479454327147468,,1.1992870230769312,1.0032529896796931,0,21.207935401193822,0.3185682385722364,6.14383187129526,0.09228761123123391,3.911340749523611,0.05875295777076948,12.88655995610744,0.19357135095015301,8.244668020121445,0.12384465149941412
1,BTEright SD,1,43,0.1216092792515394,,1.1488781636811825,0.8306606788668758,0,104.12480613092053,0.23205444956429666,4.090162036001013,0.009115410008059018,21.52854298614853,0.04797890510634491,74.31775287075357,0.16562590487414033,47.351226888652036,0.1055278112885465
1,BTEright SD,1,44,0.4061768088176206,,1.2545676354518824,0.8410659854907201,0,24.23048762749682,0.16954530497727646,4.647579465177185,0.032519992578911076,3.859879066491086,0.02700830390061956,25.915413678367745,0.18133505124861804,15.952755650185637,0.11162444864994696
1,BTEright SD,1,45,0.4499336585054655,,0.19917680404716287,0.5009141006344812,0,10.163949630091441,0.0395966104517712,4.941635871823175,0.01925157421400175,6.123015968102034,0.023853982644808692,16.428015567856168,0.06400009411795769,48.51493347047334,0.18900397892926651
1,BTEright SD,1,46,0.8614606492609288,,0.9686925095553541,0.7642884555446557,0,7.158122062382343,0.1393193618379763,8.662558355608661,0.16860038030504945,3.987708484054145,0.07761323379967705,11.731846467417583,0.2283382916325618,5.59557060359549,0.10890724114766061
1,BTEright SD,1,47,1.9828740927500927,,1.7249892534322986,1.003368210230833,0,69.41091353402366,0.42663653525879874,19.66075709042994,0.12084551057686747,4.335174412717721,0.026646296627084173,7.137298055663983,0.04386964467893419,5.180418116096308,0.031841615730354475
1,BTEright SD,1,48,0.33518499702322346,,1.3291689695700601,0.9084658356264791,0,8.820547283758435,0.0795601416296225,7.007415424176975,0.06320593787096235,17.825455444240532,0.16078319339296246,19.627777288478196,0.17703989227759348,44.60783641905244,0.40235664172740687
1,BTEright SD,1,49,0.3942679901208022,,0.654773452567575,0.883547125232512,0,15.284912763570096,0.19839324361745944,7.499854147341331,0.09734569074513769,10.666335350480313,0.138445596676019,16.35139615189259,0.21223585442893383,18.822820815238565,0.24431415038663173
1,BTEright SD,1,50,0.5726993292920092,,0.6375771256005197,0.9032671775843722,0,4.713952212244978,0.0939032031564661,7.118719407348129,0.1418068161543233,8.303380071734711,0.1654055770306854,10.349848022765276,0.20617177216937155,9.91551638177166,0.19751976839734323
1,BTEright SD,1,51,0.4279662675631117,,0.6136335107854112,0.9923888991387093,0,2.673056481059375,0.07844462328362581,3.5681586427168384,0.10471266227536127,3.211848606711601,0.09425624029376188,11.149087188430416,0.3271857331297805,8.194953727255658,0.24049250830141217
1,BTEright SD,1,52,0.27590988286853635,,0.9205508523892292,0.9534317410852345,0,5.077936937182057,0.07756846415737834,8.124343299387425,0.12410410759659585,8.318339067071612,0.12706750669714567,25.408032335501257,0.388122591892515,16.894089832041608,0.25806712801271375
1,BTEright SD,1,53,0.23819163393396012,,1.0006383683758064,1.0260778668436459,0,6.059656094084344,0.05016138368117136,6.200952461754301,0.05133102453230278,39.69299138202261,0.32857563849387506,34.00802907554748,0.2815159421941981,28.538193443620862,0.23623704854974392
1,BTEright SD,1,54,0.23453492602874199,,0.8843295465586141,1.0219186881691427,0,3.226968020774419,0.0340563497535832,10.377802367175388,0.10952388273289158,20.104989785946003,0.21218139118034327,33.72089352242712,0.35587912133307004,21.714543701049514,0.22916808913555248
1,BTEright SD,1,55,0.0756263845743001,,0.6989345769242044,0.8773243533769542,0,4.215840855464181,0.08125763144278995,1.3870817851324038,0.026735112719259914,2.0310728676331022,0.039147628235935754,20.28119808755396,0.390907099180627,13.5048638533014,0.26029759834371075
1,BTEright SD,1,56,0.031202299957809862,,0.8824640606570419,0.9786304738153216,0,249.2156218854169,0.08373030751106726,51.049696625699184,0.017151440044082592,358.53969636127243,0.12046050245219685,1368.6321901300141,0.4598266885605587,763.5591261205894,0.25653704992198906
1,BTEright SD,1,57,0.10194965982662245,,0.7387805839808936,1.125953042175222,0,9.095117281071268,0.01218276770965585,50.155469073953114,0.06718246837437462,173.6122370474838,0.23255088308812644,401.8964687556215,0.5383340501139747,127.99752355456822,0.17145068597651314
1,BTEright SD,1,58,0.05133927867735147,,0.915863475772372,1.1451843697862978,0,13.651623596809287,0.018460048965026794,13.038842938610884,0.01763143243638124,233.4330188620967,0.31565366036428727,261.0833208484046,0.3530430540100599,204.4198208548431,0.2764213264189609
1,BTEright SD,2,1,0.06539112910965379,,0.5616299144930574,0.9418780379989333,0,7.309521920545816,0.01292028292599343,3.513238379692493,0.0062099866920839915,62.56836934142835,0.11059560979453806,255.8305654147789,0.45220512671080304,159.55572592039334,0.2820300894863188
1,BTEright SD,2,2,0.18513829791576045,,1.3187710019623438,1.1064919411040914,0,94.58882965599489,0.0677482563424931,113.81614442420286,0.08151961871616635,119.79055353740415,0.08579872653014527,665.2650219075541,0.4764890886566833,249.6383637791342,0.1788008576037756
1,BTEright SD,2,3,0.055868840206948114,,0.9705961598384565,1.1229122612452185,0,5.584212247262767,0.014502163391009208,10.927631118044818,0.028378987927660252,125.96148072510121,0.3271211575713802,203.7637914085564,0.5291732594202295,61.745801861848435,0.16035345141981866
1,BTEright SD,2,4,0.10866459610300802,,0.8100600068637747,0.9961317596963308,0,15.252757643380086,0.0270337192729071,17.14954580682163,0.030395553239560787,178.1798091842706,0.31580275870169044,234.78301772439156,0.4161252895775137,77.69746960342978,0.13770962802821293
1,BTEright SD,2,5,0.207274465533462,,0.9660855701264944,0.635964203554244,0,698.184627711312,0.24289717169502748,32.877334963128604,0.011437965487140432,87.85607659510083,0.030564970459354527,278.02268187998345,0.09672358917022343,312.67403292545237,0.10877873165015227
1,BTEright SD,2,6,0.13237806545677439,,0.5662409479466846,0.7842074596389322,0,6.055778089118918,0.012646727780353577,22.47414833221907,0.04693442062607268,59.90982019498992,0.1251140937177575,156.58010439847732,0.3269977741927129,99.98794554763671,0.2088121972186994
1,BTEright SD,2,7,0.07965703585972937,,-0.03037671242885054,0.7602256627133078,0,15.614250214535298,0.008588293594218843,80.3798996615451,0.04421129211344242,162.54294911137393,0.08940336868299623,567.1670022295622,0.3119584139599636,529.7151555471868,0.29135880459450786
1,BTEright SD,2,8,0.17220011830843912,,0.6276806226503355,0.7270983536976947,0,11.819657950539577,0.020069814943157717,22.00158850926099,0.03735876382245185,25.31076581540615,0.04297775689537734,111.83810404412012,0.18990143887003458,287.80159547784393,0.488687979445478
1,BTEright SD,2,9,0.2201459368733321,,0.824826916365004,1.1036910229970067,0,16.597413654905345,0.03135076802531239,38.16977159812184,0.07209868235092197,245.42208811793947,0.4635765013062318,152.24237058809936,0.28756981920014485,70.97162142274566,0.13405792528085783
1,BTEright SD,2,10,0.05388703070658449,,0.4172192849832056,1.1328666930634357,0,10.745335922194368,0.022371231949472915,14.340351644895938,0.02985586818391972,101.1192934190644,0.21052512308826268,204.84450287611224,0.42647562817935003,131.09183679087525,0.2729264034895073
1,BTEright SD,2,11,0.047549786957430173,,1.0854345307606867,1.3102366544067992,0,62.36929208099792,0.016298675922790246,42.617832335897916,0.011137119159097195,1578.3532147105673,0.4124636769141616,2024.5792977327017,0.5290738559431087,250.68561766963762,0.06551050211690247
1,BTEright SD,2,12,0.12391940234378589,,1.1782084834249147,1.0236044324537095,0,12.432374809054979,0.02840349986867564,9.27374170466875,0.021187160565561566,122.16763180527619,0.27910904933546965,152.93854372512152,0.34940950327913517,115.02614586257752,0.26279332541699096
1,BTEright SD,2,13,0.2433818775724629,,0.8506384413310109,1.02338190998208,0,14.307293799721016,0.031302143692572795,34.39562555669061,0.07525230338056334,147.16227634313105,0.32196827609066214,137.5273495760296,0.3008885480615147,106.80980203687938,0.23368330992118486
1,BTEright SD,2,14,0.38940419291138995,,0.9173964587837502,1.0354031519906846,0,14.031200963860588,0.031158186884150053,39.100941871030784,0.08682895051548419,92.92412878176233,0.20635064511486712,100.16834908388718,0.22243741990947855,177.9198479170411,0.395095180097358
1,BTEright SD,2,15,0.41131592764626934,,0.9828426700152466,0.9931553797416307,0,7.125014858969552,0.07456310534228586,6.913103455474245,0.07234545771420256,17.269781686390587,0.18072784079875606,28.829399280738276,0.30169895474932296,21.360819117259773,0.22354044694134168
1,BTEright SD,2,16,0.2318243201449355,,0.26959141229696304,1.0267264487543677,0,1.8518759450443043,0.013876696182704552,18.87570703722442,0.14144168376410066,18.745672609805144,0.14046729439022387,40.74952097093559,0.3053491372452018,32.94835081451017,0.24689248499482253
1,BTEright SD,2,17,0.060536619843985257,,0.9327987349955871,1.1434686389410054,0,3.229537427684903,0.024685597038414185,3.294122441585181,0.025179265145244434,20.197580437474574,0.1543841317819527,46.53012389840623,0.3556620458574261,39.45796427985379,0.30160461923082754
1,BTEright SD,2,18,0.10943501579448937,,1.1590580623101396,0.9780057881959081,0,43.47640633126412,0.06797450219518357,33.63322275739845,0.05258487918100671,94.77057962712523,0.14817192855864855,354.729749106622,0.5546129531871062,114.33546060836649,0.17876123336628952
1,BTEright SD,2,19,0.42306909388173963,,1.9140316597966547,1.2101961538220176,0,91.5333429932472,0.04195606640631421,16.120033652785196,0.0073889271416446725,583.6222671871651,0.2675144793970305,188.6515814020443,0.08647207692987122,108.8371503168005,0.04988759895399608
1,BTEright SD,2,20,1.2461180133994667,,2.059027792034659,1.3548292996653664,0,634.3483759825249,0.1836115333512584,275.69879688429023,0.07980075421587617,286.2532415687637,0.08285572817901689,477.074066031092,0.13808863410489983,143.26743812317474,0.0414686235341246
1,BTEright SD,2,21,0.20281270032088455,,1.0868547003287246,1.1556086985318963,0,11.841233410812464,0.03355794349116151,26.523146273614245,0.07516634568194765,95.1983784595936,0.2697913041626339,133.29128694152982,0.3777462465154756,50.01379282104427,0.14173861582144973
1,BTEright SD,2,22,0.12993341479836665,,0.5273146975567385,1.091672377313701,0,9.540261646944677,0.02460055579654304,32.04760343126659,0.08263807488014166,87.5671429887048,0.22580097556626133,176.24063138759306,0.4544547777111505,75.72114454480648,0.19525483789526663
1,BTEright SD,2,23,0.06984956907579394,,1.3446940587901404,1.1611361006906866,0,23.923078916534642,0.022948685599062227,33.5493607894808,0.03218288647098716,115.46684872531611,0.11076385350550834,829.7331247591795,0.7959378756245851,41.387951473808705,0.03970220928817061
1,BTEright SD,2,24,0.6388489254383526,,1.8365209512737022,1.1057529700329731,0,198.02907977420165,0.22104336258827048,171.95632669778547,0.19194052062932143,143.88030246003768,0.16060159397926665,144.47148862657752,0.16126148584119238,105.59115779968951,0.11786261192671924
1,BTEright SD,2,25,0.25436216692856795,,1.2693247119197608,1.0308026634472698,0,66.84381701050114,0.13532006167957794,54.61563879556981,0.11056507454272094,75.48081108035285,0.15280497834845805,163.98969562469267,0.3319842689902405,103.53880440824288,0.2096061838681666
1,BTEright SD,2,26,0.07597753825121382,,1.0607049980414476,1.0996219099361322,0,137.05618161927347,0.07770533309476475,91.75427163671536,0.05202097531218445,286.8864937614242,0.16265308353655264,904.6476728418788,0.5128987829739496,502.1674807516598,0.28470872966213784
1,BTEright SD,2,27,0.03474839563031439,,0.8888433379554922,1.183709251273376,0,57.0645944471381,0.0271654858249947,19.723269168001963,0.009389222760572573,456.20774101646776,0.21717678083765382,1405.9420924081924,0.6692959154815057,249.0758562630031,0.11857206220801188
1,BTEright SD,2,28,0.02368716260732631,,0.404584714822804,1.1026450432192667,0,1.2298909416501567,0.000740819205070933,14.236482539075254,0.008575280393116313,476.00646751944265,0.2867203269285348,732.7293843252323,0.44135620618493693,486.0926574626568,0.2927956974861072
1,BTEright SD,2,29,0.01991640321441306,,0.6813459809731497,0.9916833343650355,0,6.375551412920019,0.003982533301961848,16.65493340636449,0.010403621998622497,375.8406041186937,0.2347714927212264,858.0931583229053,0.5360139630089533,449.7296646321858,0.2809268171923504
1,BTEright SD,2,30,0.18081366193910048,,1.4681494391023735,1.0346974261538169,0,34.13735259607125,0.029231965039307643,116.0824334590796,0.09940189787722717,153.39457610998056,0.1313524495916071,516.7646497655769,0.44250784043622365,362.4486312723336,0.3103663556826933
1,BTEright SD,2,31,0.043896256623008625,,0.6907050529272168,1.1087533647659993,0,26.589064484093008,0.010739989296793456,107.14424331181958,0.04327824422218401,426.8198084755323,0.17240321401413225,1644.4714813275798,0.6642432312316365,484.44852136385424,0.19568089495619168
1,BTEright SD,2,32,0.08145894379105999,,0.49093357498400914,1.0460301395341574,0,3.18606933636842,0.0025994267534065803,52.705692642138374,0.04300113181684894,385.03763571156276,0.3141416666336219,457.99447944401476,0.3736651582530489,417.4483160900063,0.34058465351722367
1,BTEright SD,2,33,0.09733207198026074,,1.0982987055191027,1.1970441476836982,0,1.0484013794959481,0.0014810152899266814,20.926782382255908,0.02956204110680406,167.3605968813451,0.23642052343702175,337.86381569594323,0.47728044501356565,185.69614099400857,0.26232207384611744
1,BTEright SD,2,34,0.03425311362186068,,1.070849163585684,1.16339247203361,0,41.89689240088892,0.02419622513133792,66.26934599586505,0.03827176487649135,361.3499528732528,0.20868623685163978,1229.669765796718,0.710156882417983,249.9844654586214,0.14437062175631998
1,BTEright SD,2,35,0.05922077736163413,,1.0122693990405351,1.0481362212225231,0,19.68476982369397,0.008811972759964166,49.55080479067085,0.02218163310825827,485.4639586961147,0.2173200508966763,991.3097405843042,0.443764113523009,718.3015069885886,0.3215507912826005
1,BTEright SD,2,36,0.7245110353135354,,2.1477326015609166,1.2547981789982723,0,735.1038640617965,0.24754236173014887,84.43035413931787,0.028431477900111583,433.56505897508833,0.1460007543278841,525.7683797968948,0.17704973789529174,349.0644941636042,0.11754563335302294
1,BTEright SD,2,37,0.1970437327315087,,1.610643316348713,1.1337186191983935,0,140.6911404259346,0.08138281400540645,20.69031071499529,0.011968313736990198,108.59636499152202,0.06281758572012484,455.5386172743764,0.26350639030776296,210.25829469025385,0.12162394617078957
1,BTEright SD,2,38,0.04500817251971227,,0.824836688907624,1.1084266498593576,0,21.445387485757536,0.01230084315527339,24.640205974886996,0.014133356611626114,569.6542977449674,0.32674756629797164,901.8335411101007,0.5172820005573466,338.7615703148981,0.19430998606320976
1,BTEright SD,2,39,0.09289524951436337,,1.2840612313022342,1.002678634149744,0,29.920142869915068,0.02108608596710949,108.06629230827951,0.07615923291764794,170.51100612152086,0.1201668638097291,924.7842095984552,0.651737507718451,294.7602223874175,0.2077309395201775
1,BTEright SD,2,40,0.1691655729053359,,1.3762162534380942,1.035641747479569,0,66.64264545494726,0.06175453330299848,129.2002963317382,0.11972369866333533,176.74969882118262,0.16378544230400724,470.81317258865596,0.4362799157751343,163.50418867560836,0.15151146530600457
1,BTEright SD,2,41,0.15469269566718896,,1.3074062036973166,0.8892491810284452,0,81.26968771394912,0.047913237346097114,46.51164573657004,0.02742133733031882,142.02866060487273,0.0837342078815632,645.7072506213553,0.38068221529300433,730.6215495309326,0.43074416424563566
1,BTEright SD,2,42,0.140157639245764,,1.293815123240446,1.1973769367377882,0,44.100185897470965,0.07229799314739577,28.04158265097768,0.04597146495155205,212.59179624935314,0.34852370609416683,225.08409197814106,0.36900361774567175,48.065808022236745,0.07879924740215208
1,BTEright SD,2,43,0.06532512430292675,,0.8562723140993146,1.0843080833884684,0,68.86843952671312,0.058147254904302274,17.428366773829435,0.014715182924544762,193.48296811990446,0.16336225336636473,584.5773655775758,0.4935725177037,215.12272509403851,0.18163321279988073
1,BTEright SD,2,44,0.5391908702760986,,0.8275422976621534,1.0455411520375806,0,6.440245040879497,0.018992380772925088,52.516972604930054,0.1548733525545942,56.64262444396828,0.16703996270159446,81.72430458544491,0.24100621967596955,135.3725994235227,0.3992158587371224
1,BTEright SD,2,45,0.5470314211653499,,1.2702546851366305,1.1695682541356205,0,40.28942392353904,0.1949175437957809,30.94358884020817,0.14970301745704653,33.712931981472465,0.1631009147327024,62.3500353098618,0.301645309231588,30.233471621718284,0.14626751775127209
1,BTEright SD,2,46,0.8784396654883335,,0.8866340157784329,1.0603766541981727,0,11.518398540577786,0.15874277006215026,11.374674544556502,0.1567620133473652,19.19189375737463,0.2644963505170846,14.389229434258308,0.19830761467465352,14.047104495845014,0.19359256160197658
1,BTEright SD,2,47,0.12039431183909383,,1.1108858167301845,1.1134274639466488,0,7.0987662564684815,0.03537867935582325,5.3281176852371175,0.026554158898291668,58.388286953721625,0.2909942950141828,130.57497493143333,0.6507567657667881,20.02325432470343,0.09979146640703722
1,BTEright SD,2,48,0.4634795555656046,,1.5259457748155496,1.039488317418764,0,23.752094095456954,0.26730316772106705,14.148489345598193,0.1592253721018027,14.191171727906353,0.1597057144223998,17.043776529492057,0.1918085806646664,10.526586659481026,0.11846492136909291
1,BTEright SD,2,49,0.4454979424663416,,1.291328624448423,0.9630255440958925,0,5.625444194613427,0.07636346030465786,6.985372168934499,0.09482401244802463,6.296484806358867,0.08547260463976714,25.608762707176254,0.34763010115954784,19.811106015067566,0.26892891573283867
